"MP Claudia Webbe avoids jail after threatening woman with acid attack and nude images","The Telegraph","","2021-11-04 16:52:52","Top News","https://www.telegraph.co.uk/news/2021/11/04/mp-claudia-webbe-avoids-jail-harassment-conviction/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","28a1a4ea034faefb63f6e0c69e33d386"
"‘Game-changing’ Covid pill that can be taken at home approved for use in UK","The Telegraph","","2021-11-04 15:52:38","Top News","https://www.telegraph.co.uk/news/2021/11/04/game-changing-covid-pill-approved-uk-regulators-world-first/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","cbed227d2c2c9d0616dc3bd44a19e49e"
"Insulate Britain’s Westminster protest blocks... insulation lorry","The Telegraph","","2021-11-04 11:48:48","Top News","https://www.telegraph.co.uk/news/2021/11/04/insulate-britain-descend-westminster-blockade-road-outside-parliament/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","88eb7ec89e43ee30f255d228ca55e8e7"
"Salisbury train crash: Damaged carriage airlifted from scene","The Telegraph","","2021-11-04 17:31:09","Top News","https://www.telegraph.co.uk/news/2021/11/04/salisbury-train-crash-first-damaged-carriage-airlifted-scene/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","a8b7d65a3ae4545a7e9d91a305fb9a12"
"Thursday evening UK news briefing: Owen Paterson resigns as MP after Boris Johnson's U-turn on suspension","The Telegraph","","2021-11-04 17:24:23","Top News","https://www.telegraph.co.uk/news/2021/11/04/thursday-evening-uk-news-briefing-todays-top-headlines-telegraph/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","3bba9ab2b2f662d5a195f3a822895894"
"Over-60s to be offered ‘game-changing’ antiviral Covid pill that can be taken at home","The Telegraph","","2021-11-04 17:06:00","Top News","https://www.telegraph.co.uk/news/2021/11/04/game-changing-covid-pill-approved-uk-regulators-world-first/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","8f5f60d1cc22a8d9aa072eb635c2f18f"
"‘Bedsit killer’ murdered two women and had sex with at least 98 corpses in mortuaries","The Telegraph","","2021-11-04 15:07:41","Top News","https://www.telegraph.co.uk/news/2021/11/04/bedsit-killer-had-sex-corpses-mortuaries-admits-murdering-two/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","91e7fd7770b87953b68bd1c219e2cbc1"
"Insulate Britain’s Westminster protest blocks insulation lorry","The Telegraph","","2021-11-04 11:48:48","Top News","https://www.telegraph.co.uk/news/2021/11/04/insulate-britain-descend-westminster-blockade-road-outside-parliament/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","3b28bd05930edf4a6e537b0fe773dd3a"
"Salisbury train crash: Damaged carriage lifted from scene","The Telegraph","","2021-11-04 17:31:09","Top News","https://www.telegraph.co.uk/news/2021/11/04/salisbury-train-crash-first-damaged-carriage-airlifted-scene/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","b7f2603de45ab1bc83cd45398291393f"
"Over-60s to be offered ‘game-changing’ Covid pill that can be taken at home","The Telegraph","","2021-11-04 17:06:00","Top News","https://www.telegraph.co.uk/news/2021/11/04/game-changing-covid-pill-approved-uk-regulators-world-first/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","88294da4bbd258bd10664f883a9328c1"
"Showbiz veteran Lionel Blair dies aged 92","The Telegraph","","2021-11-04 20:45:53","Top News","https://www.telegraph.co.uk/news/2021/11/04/showbiz-veteran-lionel-blair-dead-aged-92/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","56a7e3baef795487384709a69359a0c0"
"‘Bedsit killer’ murdered two women and had sex with at least 100 corpses in mortuaries","The Telegraph","","2021-11-04 15:07:41","Top News","https://www.telegraph.co.uk/news/2021/11/04/bedsit-killer-had-sex-corpses-mortuaries-admits-murdering-two/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","c22d93a4f450101adb92fe5ba2960bf1"
"Friday morning UK news briefing: The inside story of the U-turn that ended Owen Paterson's career","The Telegraph","","2021-11-05 07:34:30","Top News","https://www.telegraph.co.uk/news/2021/11/05/friday-morning-uk-news-briefing-todays-top-headlines-telegraph/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","c1473779f6d0edcc575f8d2f334de4fc"
"Showbusiness veteran Lionel Blair dies aged 92","The Telegraph","","2021-11-05 06:04:58","Top News","https://www.telegraph.co.uk/news/2021/11/04/showbiz-veteran-lionel-blair-dead-aged-92/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","0f08edea43692f6030c0eee160cd05b8"
"Essex council meeting descends into chaos with police called and cries of 'you have no authority'","The Telegraph","","2021-11-05 14:09:58","Top News","https://www.telegraph.co.uk/news/2021/11/05/essex-council-meeting-descends-chaos-police-called-cries-have/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","c9b5ea36df9d6bb240d92e3913f32a7c"
"Met Police accused of 'institutional homophobia' over Stephen Port investigation","The Telegraph","","2021-11-05 16:23:14","Top News","https://www.telegraph.co.uk/news/2021/11/05/met-police-accused-institutional-homophobia-stephen-port-investigation/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","d89138b262fe222cffca16908d74ecd2"
"Council meeting descends into chaos with police called and cries of ‘you have no authority’","The Telegraph","","2021-11-05 14:09:58","Top News","https://www.telegraph.co.uk/news/2021/11/05/essex-council-meeting-descends-chaos-police-called-cries-have/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","b1395690c87053403762722574989fc2"
"Friday evening UK news briefing: New cricket race storm","The Telegraph","","2021-11-05 17:30:00","Top News","https://www.telegraph.co.uk/news/2021/11/05/friday-evening-uk-news-briefing-new-cricket-race-storm/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","83a61fe4f2cf6ed489039f0caaf3419b"
"Photoshopped images and 'deepfakes' to be uncovered in new website that shows edits","The Telegraph","","2021-11-05 17:14:39","Top News","https://www.telegraph.co.uk/news/2021/11/05/photoshopped-images-deepfakes-uncovered-new-website-shows-edits/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","47e96c65ee1666e24c132962f902507c"
"Thursday evening UK news briefing: Owen Paterson resigns as MP after U-turn","The Telegraph","","2021-11-04 17:24:23","Top News","https://www.telegraph.co.uk/news/2021/11/04/thursday-evening-uk-news-briefing-todays-top-headlines-telegraph/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","d4b288dfc196a16e47a615f79f742e9d"
"Photoshopped images and ‘deepfakes’ to be unmasked in new website that shows edits","The Telegraph","","2021-11-05 17:14:39","Top News","https://www.telegraph.co.uk/news/2021/11/05/photoshopped-images-deepfakes-uncovered-new-website-shows-edits/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","a40d61f3b88b4cc6bbf2f88b9808d82b"
"Holidaymakers who refuse Covid booster could face quarantine under new plans","The Telegraph","","2021-11-07 01:49:31","Top News","https://www.telegraph.co.uk/news/2021/11/07/holidaymakers-refuse-covid-booster-may-face-quarantine-new-plans/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","276e5d60b406b1648a59f732406cabf8"
"Police should have their phones checked to root out 'revolting' messages, says watchdog","The Telegraph","","2021-11-06 01:14:20","Top News","https://www.telegraph.co.uk/news/2021/11/06/police-should-have-phones-checked-root-revolting-messages-says/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","0b687f26aa7e6d9c3499de27cc3afd05"
"Eight officers injured as protesters burn Boris Johnson effigy and launch fireworks at police","The Telegraph","","2021-11-05 23:01:44","Top News","https://www.telegraph.co.uk/news/2021/11/05/five-officers-injured-protesters-launch-fireworks-police-burn/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","63676988de6a9d4d6706f81f16b63c8a"
"Bear Grylls: I used to be a climate sceptic, but the world is hurting","The Telegraph","","2021-11-05 20:30:23","Top News","https://www.telegraph.co.uk/news/2021/11/05/bear-grylls-used-climate-sceptic-world-hurting/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","d783ca538347ed167683e226b7d15ab4"
"‘It kills me to think of David Fuller’s hands on Mum in the mortuary’","The Telegraph","","2021-11-05 19:00:00","Top News","https://www.telegraph.co.uk/news/2021/11/05/kills-think-david-fullers-hands-mum-mortuary/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","47bc70b07e604e7dea5c1bbef5afefba"
"Boosters will see Covid 'fade into the background', Oxford scientist says","The Telegraph","","2021-11-08 08:55:33","Top News","https://www.telegraph.co.uk/news/2021/11/08/boosters-will-see-covid-fade-background-oxford-scientist-says/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","eea2566e8b4588e1fc70ea1916c6f630"
"Monday morning UK news briefing: Matt Hancock's jabs intervention","The Telegraph","","2021-11-08 07:39:02","Top News","https://www.telegraph.co.uk/news/2021/11/08/monday-morning-uk-news-briefing-todays-top-headlines-telegraph/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","26213bfc00a61be54e7d3402fb310499"
"Bus hijacked and set on fire on outskirts of Belfast","The Telegraph","","2021-11-08 00:58:32","Top News","https://www.telegraph.co.uk/news/2021/11/08/bus-hijacked-set-fire-outskirts-belfast/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","d2519e95680adc2a2485356ed411197b"
"Rescue mission to save man trapped in Welsh cave for two days","The Telegraph","","2021-11-08 09:24:39","Top News","https://www.telegraph.co.uk/news/2021/11/08/rescue-mission-save-man-trapped-welsh-cave-two-days/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","048b60fe5b6df86d7a3f770bae891d45"
"Caver fell 50ft after ledge collapsed from under his feet leaving him trapped underground in Wales for three days","The Telegraph","","2021-11-08 13:56:02","Top News","https://www.telegraph.co.uk/news/2021/11/08/rescue-mission-save-man-trapped-welsh-cave-two-days/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","ce2238bb1b961933598f4fcdbf5e16d6"
"Boosters will see Covid ‘fade into the background’, says Oxford scientist","The Telegraph","","2021-11-08 10:03:25","Top News","https://www.telegraph.co.uk/news/2021/11/08/boosters-will-see-covid-fade-background-oxford-scientist-says/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","281e13b2f9789760e4c2fe9ce06672ff"
"Record booster vaccinations booked as rules loosen for over-50s","The Telegraph","","2021-11-08 16:48:59","Top News","https://www.telegraph.co.uk/news/2021/11/08/record-booster-vaccinations-booked-rules-loosen-over-50s/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","d6c3b098e88649fde8dd65ecbae55589"
"Necrophilia sentences up for review after David Fuller abused 100 corpses","The Telegraph","","2021-11-08 16:45:11","Top News","https://www.telegraph.co.uk/news/2021/11/08/necrophilia-sentences-review-david-fuller-abused-100-corpses/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","dfab6fb1fe1e7e9511c4ef57e15e1b8e"
"Cave rescue mission as man falls 50ft leaving him trapped underground in Wales for three days","The Telegraph","","2021-11-08 13:56:02","Top News","https://www.telegraph.co.uk/news/2021/11/08/rescue-mission-save-man-trapped-welsh-cave-two-days/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","8bc4c3d7ce6c8106ee96d3f34fc455d7"
"Tuesday morning UK news briefing: Covid hospital deaths 'scandal'","The Telegraph","","2021-11-09 07:40:50","Top News","https://www.telegraph.co.uk/news/2021/11/09/tuesday-morning-uk-news-briefing-todays-top-headlines-telegraph/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","8f1924fda611b3485a95264a89a74b3d"
"Boy, 10, dies after dog attack at house in Wales","The Telegraph","","2021-11-09 03:41:42","Top News","https://www.telegraph.co.uk/news/2021/11/08/dog-kills-ten-year-old-boy-wales/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","64f0387804ea1ff40c2c65fd8e928752"
"Patients forced to travel 20 miles for booster amid record surge in Covid vaccine bookings","The Telegraph","","2021-11-08 17:52:04","Top News","https://www.telegraph.co.uk/news/2021/11/08/record-booster-vaccinations-booked-rules-loosen-over-50s/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","245fa89ee1f402f7bb9ad7c234915390"
"Monday evening UK news briefing: Boris Johnson 'corrodes trust' says Keir Starmer in debate on Owen Paterson scandal","The Telegraph","","2021-11-08 17:45:00","Top News","https://www.telegraph.co.uk/news/2021/11/08/monday-evening-uk-news-briefing-todays-top-headlines-telegraph/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","ad0777c8ebf2da3e3c2c8d4291b1ff4b"
"Necrophilia sentences could be toughened after David Fuller abused 100 corpses","The Telegraph","","2021-11-08 16:45:11","Top News","https://www.telegraph.co.uk/news/2021/11/08/necrophilia-sentences-review-david-fuller-abused-100-corpses/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","6d6c1485dd161534d66ca54636c2caa2"
"Caver rescued after 50ft plunge left him trapped underground for two days","The Telegraph","","2021-11-08 13:56:02","Top News","https://www.telegraph.co.uk/news/2021/11/08/rescue-mission-save-man-trapped-welsh-cave-two-days/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","6409f386dbf9bd95f7fbc590ab4757a0"
"RSPCA investigates footage appearing to show hunt rider kicking horse","The Telegraph","","2021-11-07 22:03:00","Top News","https://www.telegraph.co.uk/news/2021/11/07/rspca-investigates-footage-appearing-show-woman-slapping-horse/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","b4cddddd402522adca2dff09f211dc88"
"NHS chief admits 'we've known from the beginning' that Covid infections in hospital are a 'problem'","The Telegraph","","2021-11-09 08:51:49","Top News","https://www.telegraph.co.uk/news/2021/11/09/nhs-chief-admits-known-beginning-covid-infections-hospital-problem/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","887f5e2e3ebb5b2e7b43f499f8790967"
"Green council leader flew from Gatwick to Glasgow to protest against climate change at Cop26","The Telegraph","","2021-11-09 10:30:33","Top News","https://www.telegraph.co.uk/news/2021/11/09/green-council-leader-flew-gatwick-glasgow-protest-against-climate/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","fc85594c1f9f30c247d5a5b6e73aaaf3"
"The sky's the limit for the winners of the 2021 Royal Air Force Photographic Competition","The Telegraph","","2021-11-09 11:30:29","Top News","https://www.telegraph.co.uk/news/2021/11/09/skys-limit-winners-2021-royal-air-force-photographic-competition/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","4934ae8ed3c1c1bc5dd8a8531699f9e0"
"Use your local phone box or risk having it removed, warns Ofcom","The Telegraph","","2021-11-09 10:57:05","Top News","https://www.telegraph.co.uk/news/2021/11/09/use-local-phone-box-risk-having-removed-warns-ofcom/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","791ac754396d564cc077d27d2441874e"
"Marcus Rashford says he is not finished campaigning as he dedicates MBE to his mother","The Telegraph","","2021-11-09 15:06:23","Top News","https://www.telegraph.co.uk/news/2021/11/09/marcus-rashford-says-not-finished-campaigning-dedicates-mbe/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","6370a78c4be20c5bbae70da024974a85"
"Tuesday evening UK news briefing: Where Covid spread on hospital wards revealed","The Telegraph","","2021-11-09 17:41:01","Top News","https://www.telegraph.co.uk/news/2021/11/09/tuesday-evening-uk-news-briefing-todays-top-headlines-telegraph/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","60eba2bdadabfeebed64b664a5537842"
"Huw Edwards tops up his £430,000 BBC salary with awards fee up to £10,000","The Telegraph","","2021-11-09 18:51:09","Top News","https://www.telegraph.co.uk/news/2021/11/09/huw-edwards-tops-430000-bbc-salary-awards-fee-10000/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","045e074726a6a50e22a99faf6c596304"
"Hope springs Eternal for dead Babylonian language brought back to life in action film","The Telegraph","","2021-11-09 18:50:51","Top News","https://www.telegraph.co.uk/news/2021/11/09/hope-springs-eternal-dead-babylonian-language-brought-back-life/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","214bb8abb8139705a825d06e4e2552f6"
"Hermit of Treig: Highland recluse rejects doctors’ orders to return to civilisation","The Telegraph","","2021-11-09 19:39:15","Top News","https://www.telegraph.co.uk/news/2021/11/09/hermit-treig-highland-recluse-rejects-doctors-orders-return/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","49283fab70849d3debd54e33228197e0"
"Pictured: Nobel Peace Prize winner Malala marries in Birmingham","The Telegraph","","2021-11-09 19:16:08","Top News","https://www.telegraph.co.uk/news/2021/11/09/pictured-nobel-peace-prize-winner-malala-marries-birmingham/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","9c80069e30d8c3bb348d89cb40c4ec6c"
"Huw Edwards’s earnings steam ahead with ‘up to £10,000’ payday for hosting rail awards","The Telegraph","","2021-11-09 18:51:09","Top News","https://www.telegraph.co.uk/news/2021/11/09/huw-edwards-tops-430000-bbc-salary-awards-fee-10000/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","2e84b37c4fb96e873cd1aa33a603db72"
"The best private schools in the UK for getting a place at Oxbridge","The Telegraph","","2021-11-10 07:53:23","Top News","https://www.telegraph.co.uk/news/0/best-private-schools-getting-place-oxbridge-2021/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","9fda31490c47169e6f89ac21bb8e0957"
"The best state schools in the UK for getting a place at an Oxbridge university","The Telegraph","","2021-11-10 07:51:02","Top News","https://www.telegraph.co.uk/news/0/best-state-schools-getting-place-oxbridge-2021/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","5df3cce936865d07f5b49a43f280ef16"
"Wednesday morning UK news briefing: Oxford 'owes explanation'","The Telegraph","","2021-11-10 07:48:14","Top News","https://www.telegraph.co.uk/news/2021/11/10/wednesday-morning-uk-news-briefing-todays-top-headlines-telegraph/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","7a42943e9e08f2ee17ab9f640eb2c3c5"
"Nobel Peace Prize winner Malala marries in Birmingham","The Telegraph","","2021-11-10 07:35:51","Top News","https://www.telegraph.co.uk/news/2021/11/09/pictured-nobel-peace-prize-winner-malala-marries-birmingham/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","26162e4273a0eb9f8b38a48187ac6469"
"A third of ‘healthy’ toddler snacks would get red traffic light rating","The Telegraph","","2021-11-10 06:00:00","Top News","https://www.telegraph.co.uk/news/2021/11/10/third-healthy-toddler-snacks-would-get-red-traffic-light-rating/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","c446c359c61a2083a4c5a1aef16a88d5"
"Pictured: The badly injured caver rescued after being trapped underground for three days","The Telegraph","","2021-11-09 21:23:28","Top News","https://www.telegraph.co.uk/news/2021/11/09/pictured-caver-george-linnane-became-trapped-underground-three/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","d349dd7e590b0f4cda6ed6ce77bc7c05"
"Watch: The Duke of Sussex says he warned Twitter about a 'coup' the day before Capitol Hill riots","The Telegraph","","2021-11-10 08:41:32","Top News","https://www.telegraph.co.uk/news/2021/11/10/watch-duke-sussex-says-warned-twitter-coup-day-capitol-hill/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","974d19691133b4ff78b2805b3bcce4c6"
"NHS must be 'careful' with numbers, warns Health Secretary in wake of Amanda Pritchard error","The Telegraph","","2021-11-10 09:33:24","Top News","https://www.telegraph.co.uk/news/2021/11/10/nhs-must-careful-numbers-warns-health-secretary-wake-amanda/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","0b856df9ee6102fe89fd7a9e997e3d91"
"Cop26 draft deal revealed: Cutting greenhouse gases by next year and phasing out coal and fossil fuels","The Telegraph","","2021-11-10 09:00:13","Top News","https://www.telegraph.co.uk/news/2021/11/10/cop26-draft-deal-revealed-cutting-greenhouse-gases-next-year/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","4381c3a1ffa2ffabff77a9ee42d27721"
"Israeli ambassador to UK evacuated from LSE by security amid pro-Palestinian protests","The Telegraph","","2021-11-10 10:52:49","Top News","https://www.telegraph.co.uk/news/2021/11/10/israeli-ambassador-uk-evacuated-lse-security-amid-pro-palestinian/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","e0a2844f9eb2dfca246d272def4d8f86"
"John Cleese pulls out of Cambridge Union talk, telling them 'perhaps you can find a venue where woke rules do not apply'","The Telegraph","","2021-11-10 10:25:23","Top News","https://www.telegraph.co.uk/news/2021/11/10/john-cleese-pulls-cambridge-union-talk-telling-perhaps-can-find/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","e3ea73c761b1781733b3f8088b3b13af"
"Alexandria Ocasio-Cortez desperate to try Irn Bru in Scotland as she says: 'Where do I find it? Do y'all have bodegas here?'","The Telegraph","","2021-11-10 11:13:54","Top News","https://www.telegraph.co.uk/news/2021/11/10/alexandria-ocasio-cortez-desperate-try-irn-bru-scotland-says/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","1dd938b59d42e97843898d8781375065"
"Priti Patel 'disgusted' by treatment of Israeli ambassador forced to flee LSE after activists called for her to be 'no platformed'","The Telegraph","","2021-11-10 11:09:05","Top News","https://www.telegraph.co.uk/news/2021/11/10/israeli-ambassador-uk-evacuated-lse-security-amid-pro-palestinian/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","556f174de56900047c982a825eba3d13"
"Cop26 draft agreement: Cutting greenhouse gases by next year and phasing out coal and fossil fuels","The Telegraph","","2021-11-10 10:58:11","Top News","https://www.telegraph.co.uk/news/2021/11/10/cop26-draft-deal-revealed-cutting-greenhouse-gases-next-year/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","4b9364eb31b6b6476a2e97034a8d3f69"
"Thursday morning UK news briefing: MPs' heavy drinking","The Telegraph","","2021-11-11 07:44:47","Top News","https://www.telegraph.co.uk/news/2021/11/11/thursday-morning-uk-news-briefing-todays-top-headlines-telegraph/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","1e10b107b9797dd38067ace0292c9923"
"Cambridge Union drops plans to ‘blacklist’ speakers after John Cleese pulls out","The Telegraph","","2021-11-11 06:22:02","Top News","https://www.telegraph.co.uk/news/2021/11/10/john-cleese-pulls-cambridge-union-talk-telling-perhaps-can-find/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","7238a9e1769332d8ab284a4d9cdffb9c"
"LSE protest: Israeli ambassador vows not to be ‘intimidated’ by bullying students","The Telegraph","","2021-11-10 19:25:40","Top News","https://www.telegraph.co.uk/news/2021/11/10/israeli-ambassador-uk-evacuated-lse-security-amid-pro-palestinian/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","f20fbd4a616258a93c26029cdc41fcfb"
"Wednesday evening UK news briefing: MPs who break rules must be 'punished' says Boris Johnson amid Geoffrey Cox row","The Telegraph","","2021-11-10 18:00:34","Top News","https://www.telegraph.co.uk/news/2021/11/10/wednesday-evening-uk-news-briefing-todays-top-headlines-telegraph/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","a99d2a85c46400db1f8bdad0aaced598"
"‘I’ve collected more than £1million for the Poppy Appeal over the last 75 years – it’s my duty’","The Telegraph","","2021-11-10 18:00:00","Top News","https://www.telegraph.co.uk/news/2021/11/10/collected-1million-poppy-appeal-last-75-years-duty/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","90938fd2841053b9fc378a38ce890aad"
"Alexandria Ocasio-Cortez desperate to try Irn Bru as she says: ‘Where do I find it? Do y’all have bodegas in Scotland?’","The Telegraph","","2021-11-10 13:35:22","Top News","https://www.telegraph.co.uk/news/2021/11/10/alexandria-ocasio-cortez-desperate-try-irn-bru-scotland-says/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","9134d7c2a30b3d18eeab249718bc3c44"
"Patients lives 'at risk' by record ambulance waits, warns College of Paramedics","The Telegraph","","2021-11-11 08:16:29","Top News","https://www.telegraph.co.uk/news/2021/11/11/patients-lives-risk-record-ambulance-waits-warns-college-paramedics/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","3f52d4257fa5854f9b8c07c1140d7ccb"
"Patients lives 'at risk' from record ambulance waits, warns College of Paramedics","The Telegraph","","2021-11-11 08:16:29","Top News","https://www.telegraph.co.uk/news/2021/11/11/patients-lives-risk-record-ambulance-waits-warns-college-paramedics/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","33726ce19ed24db0c34036348882b015"
"Pictured: Nation remembers war dead on Armistice Day","The Telegraph","","2021-11-11 10:52:11","Top News","https://www.telegraph.co.uk/news/2021/11/11/remembrance-day-minute-silence-poppy-11th-hour-armistice-pictures/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","6dbdc267b44f48d9892fb63d28577c53"
"One in 10 people in England are now on an NHS waiting list, new figures show","The Telegraph","","2021-11-11 10:31:09","Top News","https://www.telegraph.co.uk/news/2021/11/11/patients-lives-risk-record-ambulance-waits-warns-college-paramedics/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","c27252005f1af8077049d9d42a7e30eb"
"Children trapped as school bus overturns in Lincolnshire","The Telegraph","","2021-11-11 10:08:14","Top News","https://www.telegraph.co.uk/news/2021/11/11/children-trapped-school-bus-overturns-lincolnshire/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","c3938f71764e8e06cee56e66ba8ce3a9"
"Children trapped as school bus carrying 60 overturns in Lincolnshire","The Telegraph","","2021-11-11 10:59:08","Top News","https://www.telegraph.co.uk/news/2021/11/11/children-trapped-school-bus-overturns-lincolnshire/","14cd515602a68bcb5e70d9e1e62f084f5c8d1fd6144dbf60044539a8a27c6316","d1d263c97534594435d85d989704149b"
