"The hot flush that stole a world title: special report on sport and the menopause","The Telegraph - Sports","","2021-10-28 06:00:00","Sports","https://www.telegraph.co.uk/sport/2021/10/28/hot-flush-stole-world-title-special-report-sport-menopause/","fed38936485584685d2b40e6f2cf9130a4b7b33bf24dc43d5cc8c0f903f59034","a4ed48ed0af06a194beb9450fde19af3"
"Commonwealth Games hosts to have freedom to ditch traditional sports for new urban or e-sports","The Telegraph - Sports","","2021-10-11 17:22:06","Sports","https://www.telegraph.co.uk/sport/2021/10/11/commonwealth-games-hosts-have-freedom-ditch-traditional-sports/","fed38936485584685d2b40e6f2cf9130a4b7b33bf24dc43d5cc8c0f903f59034","f2a9d5cfc8ed933e0f97671cd09cd285"
"Charlie Webster: Coaches' suspected child abuse must be reported","The Telegraph - Sports","","2021-10-03 09:12:18","Sports","https://www.telegraph.co.uk/sport/2021/10/03/charlie-webster-coaches-suspected-child-abuse-must-reported/","fed38936485584685d2b40e6f2cf9130a4b7b33bf24dc43d5cc8c0f903f59034","55ca94d5e66f3dbbaf866cd689e98329"
"Ashes and Australian Open competitors to require full vaccination or be refused entry","The Telegraph - Sports","","2021-10-01 16:02:23","Sports","https://www.telegraph.co.uk/sport/2021/10/01/ashes-australian-open-competitors-require-full-vaccination-refused/","fed38936485584685d2b40e6f2cf9130a4b7b33bf24dc43d5cc8c0f903f59034","5de5a9888b5ef5adfd689431b05f7e35"
"Meet Sebastien Thill: The tattoo-loving Sheriff Tiraspol hero who shot down Real Madrid","The Telegraph - Sports","","2021-09-29 01:25:18","Sports","https://www.telegraph.co.uk/sport/2021/09/29/sheriffs-hero-sebastien-thill-has-gone-champions-league-dreamer/","fed38936485584685d2b40e6f2cf9130a4b7b33bf24dc43d5cc8c0f903f59034","9f371c1f6cdbfe0ca8f0697d5c8363c2"
"US Open final: Fans in New York say whether they’re team Emma Raducanu or Leylah Fernandez","The Telegraph - Sports","","2021-09-11 15:14:01","Sports","https://www.telegraph.co.uk/sport/2021/09/11/us-open-final-fans-new-york-say-whether-team-emma-raducanu-leylah2/","fed38936485584685d2b40e6f2cf9130a4b7b33bf24dc43d5cc8c0f903f59034","845ecfd1468201f32b826e31d3c28c1a"
"Australia will cancel Afghanistan men's Test if women's cricket banned by Taliban","The Telegraph - Sports","","2021-09-09 07:45:57","Sports","https://www.telegraph.co.uk/sport/2021/09/08/taliban-ban-unnecessary-womens-sport-amid-fears-cricketers-will/","fed38936485584685d2b40e6f2cf9130a4b7b33bf24dc43d5cc8c0f903f59034","94c81bffeccd4e3dccb9f29c1fb0a333"
"In pictures: The Tokyo 2020 Paralympic Games","The Telegraph - Sports","","2021-09-05 07:09:23","Sports","https://www.telegraph.co.uk/sport/0/pictures-tokyo-2020-paralympic-games/","fed38936485584685d2b40e6f2cf9130a4b7b33bf24dc43d5cc8c0f903f59034","875ff2e4b63248e5c8e8252221c1ccd4"
