"No love is forbidden","The Oatmeal","A comic involving corn.View on my website","2021-10-28 20:49:09","Fun","https://theoatmeal.com/comics/forbidden_love","263a1398f21f6ce5e618f4a207aaf767b58c63067c13c95b03d7c3e48fca4300","1f8fbf2827ccbe00d6592def5792de2b"
"The life cycle of a chicken","The Oatmeal","A comic about the transformation of chickens.View on my website","2021-09-09 15:19:49","Fun","https://theoatmeal.com/comics/life_cycle_chicken","263a1398f21f6ce5e618f4a207aaf767b58c63067c13c95b03d7c3e48fca4300","4674b9389eb41877d3246c6ff4a01b9a"
"I am bothered by queue","The Oatmeal","Go home, ueue.View on my website","2021-09-07 17:37:00","Fun","https://theoatmeal.com/comics/queue","263a1398f21f6ce5e618f4a207aaf767b58c63067c13c95b03d7c3e48fca4300","6f147022cd383932400273bdd320798e"
